TimeInSeconds,FrameTimeMs,FPS
38.83385,8.72,114.73
38.84256,9.11,109.76
38.85167,9.67,103.41
38.86134,8.99,111.25
38.87033,8.76,114.11
38.87909,8.90,112.39
38.88799,9.42,106.13
38.89742,8.69,115.03
38.90611,9.68,103.33
38.91579,8.66,115.48
38.92445,8.52,117.34
38.93297,8.68,115.21
38.94165,9.26,108.03
38.95090,8.56,116.86
38.95946,8.87,112.72
38.96833,9.08,110.13
38.97741,9.11,109.81
38.98652,8.87,112.75
38.99539,9.47,105.55
39.00486,8.92,112.07
39.01379,9.01,111.03
39.02279,8.82,113.36
39.03162,9.67,103.44
39.04128,8.69,115.05
39.04997,8.95,111.68
39.05893,8.79,113.73
39.06772,9.37,106.77
39.07709,9.16,109.23
39.08624,8.70,114.92
39.09494,9.20,108.72
39.10414,8.48,117.91
39.11262,8.80,113.65
39.12142,9.30,107.49
39.13072,8.88,112.64
39.13960,9.12,109.71
39.14872,9.08,110.17
39.15780,8.88,112.59
39.16668,8.82,113.32
39.17550,9.81,101.90
39.18531,9.71,103.04
39.19502,8.30,120.55
39.20332,9.19,108.85
39.21250,8.41,118.97
39.22091,8.55,116.92
39.22946,8.67,115.34
39.23813,9.30,107.58
39.24743,9.40,106.41
39.25682,8.65,115.59
39.26547,8.58,116.54
39.27406,9.14,109.35
39.28320,9.23,108.39
39.29243,8.59,116.40
39.30102,8.47,118.12
39.30948,9.00,111.06
39.31849,8.64,115.77
39.32712,8.74,114.38
39.33587,8.57,116.73
39.34443,8.61,116.15
39.35304,9.27,107.88
39.36231,9.45,105.77
39.37177,10.23,97.71
39.38200,12.94,77.30
39.39494,12.57,79.55
39.40751,10.93,91.48
39.41844,8.77,114.03
39.42721,8.78,113.89
39.43599,8.55,116.95
39.44454,10.46,95.63
39.45500,9.40,106.39
39.46440,9.22,108.44
39.47362,8.18,122.21
39.48180,9.09,110.05
39.49089,8.49,117.80
39.49938,8.65,115.65
39.50803,8.54,117.08
39.51657,9.38,106.60
39.52595,9.40,106.40
39.53535,8.19,122.10
39.54354,8.67,115.31
39.55221,9.03,110.78
39.56123,8.64,115.75
39.56987,8.48,117.90
39.57836,9.04,110.64
39.58739,8.77,113.99
39.59617,8.29,120.70
39.60445,8.57,116.62
39.61303,9.15,109.31
39.62217,8.83,113.26
39.63100,9.80,102.07
39.64080,8.53,117.25
39.64933,8.52,117.39
39.65785,8.52,117.42
39.66636,9.14,109.45
39.67550,8.21,121.74
39.68372,10.78,92.78
39.69449,8.77,114.03
39.70326,8.82,113.44
39.71208,8.70,114.97
39.72078,8.78,113.92
39.72956,8.96,111.57
39.73852,8.65,115.57
39.74717,8.26,121.09
39.75543,8.84,113.12
39.76427,8.77,114.02
39.77304,8.29,120.70
39.78133,9.25,108.06
39.79058,8.53,117.29
39.79911,8.67,115.40
39.80777,10.64,93.98
39.81841,8.95,111.76
39.82736,7.80,128.27
39.83515,8.80,113.59
39.84396,9.25,108.07
39.85321,8.77,114.02
39.86198,8.36,119.57
39.87034,10.32,96.92
39.88066,9.03,110.74
39.88969,9.20,108.68
39.89889,8.32,120.13
39.90722,9.02,110.81
39.91624,8.23,121.49
39.92447,8.26,121.10
39.93273,9.19,108.81
39.94192,10.94,91.37
39.95287,8.95,111.70
39.96182,9.47,105.54
39.97129,9.54,104.85
39.98083,9.56,104.65
39.99039,8.89,112.46
39.99928,9.29,107.67
40.00857,8.71,114.80
40.01728,8.99,111.18
40.02627,10.00,100.00
40.03627,9.59,104.22
40.04587,9.00,111.14
40.05486,8.71,114.81
40.06357,10.08,99.22
40.07365,9.88,101.18
40.08354,9.08,110.10
40.09262,8.88,112.56
40.10150,8.64,115.70
40.11015,9.19,108.79
40.11934,8.68,115.21
40.12802,8.31,120.29
40.13633,8.91,112.25
40.14524,8.31,120.33
40.15355,8.29,120.69
40.16184,8.68,115.23
40.17051,8.87,112.71
40.17939,8.12,123.18
40.18750,8.98,111.35
40.19649,8.23,121.56
40.20471,8.29,120.66
40.21300,8.62,116.06
40.22162,8.48,117.92
40.23010,8.70,114.88
40.23880,8.30,120.46
40.24710,8.77,113.97
40.25588,8.49,117.81
40.26436,8.29,120.61
40.27266,8.46,118.23
40.28111,7.88,126.86
40.28900,8.61,116.14
40.29761,10.24,97.63
40.30785,6.68,149.72
40.31453,8.41,118.91
40.32294,8.29,120.60
40.33123,8.37,119.43
40.33960,8.96,111.64
40.34856,8.88,112.66
40.35744,7.77,128.75
40.36520,8.90,112.30
40.37411,8.56,116.78
40.38267,8.20,121.99
40.39087,8.32,120.17
40.39919,8.52,117.35
40.40771,8.42,118.70
40.41614,7.87,127.04
40.42401,9.08,110.13
40.43309,8.41,118.95
40.44150,7.83,127.77
40.44932,8.14,122.85
40.45746,8.51,117.52
40.46597,7.97,125.50
40.47394,8.42,118.75
40.48236,8.23,121.51
40.49059,8.29,120.67
40.49888,8.45,118.30
40.50733,8.56,116.79
40.51589,8.12,123.12
40.52402,7.75,129.06
40.53176,8.52,117.43
40.54028,8.77,113.98
40.54905,8.94,111.86
40.55799,7.98,125.31
40.56597,7.94,125.91
40.57392,8.49,117.76
40.58241,8.17,122.40
40.59058,8.66,115.41
40.59924,8.97,111.53
40.60821,8.15,122.70
40.61636,8.42,118.80
40.62478,7.99,125.21
40.63276,9.06,110.33
40.64183,8.14,122.86
40.64996,8.07,123.92
40.65803,8.37,119.50
40.66640,8.29,120.67
40.67469,8.17,122.36
40.68286,8.48,117.95
40.69134,8.05,124.30
40.69939,8.69,115.06
40.70808,8.66,115.43
40.71674,10.07,99.30
40.72681,12.96,77.15
40.73977,8.34,119.89
40.74811,8.56,116.87
40.75667,7.95,125.76
40.76462,8.43,118.56
40.77306,8.27,120.97
40.78132,7.87,127.02
40.78919,8.73,114.59
40.79792,8.55,116.91
40.80648,8.54,117.16
40.81501,8.58,116.61
40.82359,8.29,120.60
40.83188,8.30,120.48
40.84018,9.98,100.24
40.85015,8.69,115.03
40.85885,8.25,121.22
40.86710,7.79,128.40
40.87489,8.65,115.64
40.88353,8.09,123.54
40.89163,8.36,119.58
40.89999,8.23,121.43
40.90823,8.46,118.14
40.91669,8.41,118.90
40.92510,8.48,117.91
40.93358,8.85,112.99
40.94243,8.58,116.54
40.95101,8.16,122.53
40.95917,8.00,124.95
40.96718,8.37,119.48
40.97555,8.24,121.35
40.98379,8.42,118.81
40.99220,8.68,115.24
41.00088,8.00,124.95
41.00889,8.31,120.28
41.01720,8.82,113.42
41.02602,9.14,109.41
41.03516,8.28,120.72
41.04344,8.69,115.05
41.05213,8.12,123.20
41.06025,8.03,124.55
41.06828,8.55,116.95
41.07683,8.19,122.10
41.08502,8.50,117.62
41.09352,8.42,118.81
41.10194,8.48,117.86
41.11042,8.88,112.59
41.11930,7.95,125.78
41.12725,8.66,115.46
41.13591,8.19,122.08
41.14411,8.52,117.32
41.15263,8.90,112.34
41.16153,8.77,114.07
41.17030,8.16,122.61
41.17845,8.47,118.06
41.18692,8.23,121.47
41.19516,10.03,99.68
41.20519,8.01,124.81
41.21320,8.45,118.33
41.22165,8.14,122.84
41.22979,8.48,117.86
41.23828,8.33,120.04
41.24661,8.79,113.71
41.25540,9.23,108.39
41.26463,9.13,109.50
41.27376,8.78,113.90
41.28254,8.26,121.09
41.29080,7.73,129.39
41.29853,8.42,118.82
41.30694,8.59,116.40
41.31553,10.92,91.55
41.32646,9.63,103.80
41.33609,8.08,123.77
41.34417,8.84,113.16
41.35301,7.93,126.13
41.36093,9.25,108.08
41.37019,8.23,121.54
41.37841,8.24,121.41
41.38665,8.36,119.60
41.39501,8.02,124.72
41.40303,8.96,111.62
41.41199,8.12,123.14
41.42011,9.02,110.91
41.42913,8.42,118.71
41.43755,8.23,121.52
41.44578,8.56,116.86
41.45434,8.21,121.79
41.46255,7.75,128.97
41.47030,8.30,120.48
41.47860,8.23,121.48
41.48683,8.97,111.48
41.49580,8.39,119.14
41.50420,7.97,125.42
41.51217,9.32,107.25
41.52149,8.44,118.46
41.52994,8.80,113.59
41.53874,8.78,113.95
41.54752,8.06,124.13
41.55557,8.01,124.83
41.56358,8.64,115.71
41.57222,8.33,120.09
41.58055,8.49,117.76
41.58904,8.57,116.67
41.59762,8.72,114.71
41.60633,8.01,124.82
41.61434,8.65,115.65
41.62299,8.57,116.73
41.63156,7.65,130.64
41.63921,8.11,123.29
41.64732,8.65,115.67
41.65597,8.01,124.88
41.66398,8.79,113.79
41.67276,10.83,92.32
41.68360,9.12,109.68
41.69271,8.25,121.22
41.70096,8.49,117.77
41.70945,8.42,118.72
41.71788,8.79,113.75
41.72667,7.85,127.38
41.73452,8.89,112.50
41.74341,8.70,114.99
41.75210,8.47,118.05
41.76057,8.90,112.38
41.76947,8.43,118.65
41.77790,8.41,118.88
41.78631,8.26,121.04
41.79458,9.45,105.85
41.80402,8.72,114.66
41.81274,9.53,104.98
41.82227,8.66,115.43
41.83093,9.01,110.98
41.83994,7.94,125.95
41.84788,8.42,118.80
41.85630,8.24,121.32
41.86454,8.94,111.89
41.87348,8.64,115.78
41.88212,8.54,117.16
41.89065,8.21,121.76
41.89887,8.02,124.69
41.90689,9.14,109.36
41.91603,9.11,109.75
41.92514,8.55,116.99
41.93369,8.28,120.73
41.94197,8.59,116.43
41.95056,8.29,120.63
41.95885,8.73,114.53
41.96758,8.12,123.08
41.97571,7.75,129.00
41.98346,8.57,116.68
41.99203,8.34,119.87
42.00037,8.34,119.84
42.00872,8.39,119.19
42.01711,8.10,123.50
42.02520,8.48,117.95
42.03368,8.34,119.90
42.04202,8.69,115.11
42.05071,8.46,118.26
42.05917,7.63,131.05
42.06680,8.09,123.63
42.07489,8.34,119.92
42.08322,8.51,117.55
42.09173,8.57,116.71
42.10030,8.68,115.27
42.10898,8.73,114.61
42.11770,8.60,116.26
42.12630,8.48,117.86
42.13479,8.64,115.77
42.14342,7.69,130.09
42.15111,8.10,123.46
42.15921,8.99,111.23
42.16820,8.00,124.95
42.17621,8.07,123.89
42.18428,8.57,116.65
42.19285,8.83,113.30
42.20168,8.17,122.37
42.20985,8.63,115.81
42.21848,8.72,114.65
42.22721,7.62,131.16
42.23483,8.78,113.94
42.24361,8.51,117.52
42.25212,8.47,118.03
42.26059,7.95,125.75
42.26854,9.00,111.10
42.27754,8.79,113.74
42.28633,8.36,119.63
42.29469,8.45,118.30
42.30315,8.88,112.63
42.31202,7.73,129.33
42.31976,8.16,122.59
42.32791,9.25,108.13
42.33716,8.59,116.42
42.34575,8.22,121.61
42.35397,8.25,121.15
42.36223,8.86,112.89
42.37109,8.26,121.11
42.37934,8.69,115.13
42.38803,9.15,109.31
42.39718,8.82,113.39
42.40600,8.24,121.40
42.41423,8.28,120.70
42.42252,8.33,119.98
42.43085,8.76,114.16
42.43961,8.88,112.66
42.44849,8.29,120.62
42.45678,8.82,113.41
42.46560,8.52,117.36
42.47412,8.91,112.20
42.48303,7.87,127.07
42.49090,8.73,114.61
42.49963,8.43,118.57
42.50806,9.07,110.23
42.51713,7.99,125.16
42.52512,8.13,123.05
42.53325,8.90,112.35
42.54215,8.91,112.17
42.55106,8.87,112.79
42.55993,8.83,113.23
42.56876,8.13,123.03
42.57689,9.17,109.03
42.58606,8.87,112.76
42.59493,8.55,116.98
42.60348,8.54,117.10
42.61202,8.71,114.81
42.62073,8.52,117.32
42.62925,9.05,110.46
42.63830,8.64,115.70
42.64695,8.80,113.61
42.65575,7.83,127.76
42.66358,8.56,116.84
42.67214,8.75,114.33
42.68088,8.66,115.52
42.68954,8.84,113.14
42.69838,9.26,108.01
42.70764,8.84,113.12
42.71648,9.30,107.49
42.72578,8.75,114.29
42.73453,8.63,115.89
42.74316,7.88,126.91
42.75104,8.65,115.59
42.75969,8.68,115.17
42.76837,8.57,116.64
42.77694,8.83,113.23
42.78578,8.24,121.37
42.79402,8.93,111.97
42.80295,8.73,114.52
42.81168,9.13,109.48
42.82081,8.75,114.24
42.82956,7.74,129.17
42.83731,9.14,109.43
42.84645,9.00,111.16
42.85544,8.30,120.45
42.86374,8.36,119.65
42.87210,9.93,100.73
42.88203,8.84,113.07
42.89087,8.96,111.59
42.89983,8.68,115.24
42.90851,8.77,113.98
42.91729,8.40,119.06
42.92568,8.51,117.54
42.93419,8.71,114.85
42.94290,8.76,114.10
42.95166,8.26,121.02
42.95993,8.67,115.30
42.96860,8.39,119.20
42.97699,9.15,109.33
42.98614,8.44,118.45
42.99458,9.13,109.55
43.00371,8.47,118.06
43.01218,8.58,116.60
43.02075,9.21,108.55
43.02997,8.29,120.63
43.03826,8.34,119.85
43.04660,8.84,113.18
43.05543,9.01,110.93
43.06445,8.50,117.62
43.07295,9.30,107.49
43.08225,8.62,116.08
43.09087,7.94,125.90
43.09881,8.64,115.75
43.10745,9.04,110.59
43.11649,8.91,112.19
43.12541,9.26,108.04
43.13466,8.23,121.47
43.14290,8.90,112.34
43.15180,8.87,112.71
43.16067,8.62,116.01
43.16929,8.52,117.32
43.17781,7.80,128.23
43.18561,8.12,123.12
43.19373,9.07,110.27
43.20280,8.38,119.36
43.21118,8.34,119.90
43.21952,8.17,122.34
43.22769,8.84,113.12
43.23653,9.92,100.79
43.24646,8.71,114.78
43.25517,8.77,114.06
43.26394,8.25,121.27
43.27218,8.25,121.21
43.28043,9.09,110.06
43.28952,8.22,121.72
43.29773,8.73,114.60
43.30646,8.76,114.15
43.31522,9.60,104.17
43.32482,9.24,108.26
43.33406,9.12,109.63
43.34318,9.42,106.11
43.35260,7.89,126.79
43.36049,9.02,110.80
43.36951,9.41,106.22
43.37893,9.82,101.88
43.38874,8.96,111.66
43.39770,8.62,116.00
43.40632,9.82,101.87
43.41614,10.12,98.77
43.42626,10.58,94.48
43.43684,8.44,118.45
43.44529,8.61,116.09
43.45390,8.91,112.26
43.46281,9.10,109.94
43.47191,9.28,107.73
43.48119,8.89,112.49
43.49008,10.02,99.77
43.50010,8.86,112.88
43.50896,10.21,97.96
43.51917,9.51,105.13
43.52868,9.86,101.43
43.53854,8.56,116.75
43.54710,9.20,108.70
43.55630,9.89,101.15
43.56619,9.22,108.44
43.57541,9.06,110.43
43.58447,9.81,101.89
43.59428,9.04,110.67
43.60332,10.17,98.33
43.61349,9.27,107.84
43.62276,10.31,96.99
43.63307,8.69,115.14
43.64176,8.82,113.38
43.65058,9.21,108.55
43.65979,8.72,114.68
43.66851,8.71,114.84
43.67722,9.08,110.11
43.68630,8.52,117.43
43.69481,10.00,99.95
43.70482,8.74,114.38
43.71356,8.60,116.28
43.72216,7.71,129.73
43.72987,8.46,118.20
43.73833,8.46,118.26
43.74679,8.90,112.38
43.75568,8.26,121.01
43.76395,8.35,119.78
43.77230,8.48,117.99
43.78077,8.34,119.87
43.78911,8.66,115.46
43.79778,8.46,118.23
43.80623,8.49,117.79
43.81472,8.82,113.41
43.82354,8.19,122.13
43.83173,8.86,112.90
43.84059,8.19,122.03
43.84878,8.38,119.30
43.85716,8.06,124.02
43.86523,8.68,115.15
43.87391,8.45,118.38
43.88236,9.23,108.29
43.89159,8.00,124.93
43.89960,8.49,117.72
43.90809,8.66,115.49
43.91675,8.40,119.12
43.92514,9.72,102.89
43.93486,8.37,119.53
43.94323,8.66,115.53
43.95189,8.50,117.70
43.96038,10.82,92.39
43.97121,8.60,116.33
43.97980,8.16,122.55
43.98796,10.99,90.96
43.99896,8.44,118.43
44.00740,8.88,112.57
44.01628,8.36,119.69
44.02464,8.83,113.26
44.03347,8.64,115.69
44.04211,8.56,116.76
44.05068,9.82,101.88
44.06049,8.78,113.93
44.06927,8.07,123.88
44.07734,8.69,115.12
44.08603,8.76,114.18
44.09478,8.75,114.30
44.10353,8.14,122.92
44.11167,10.75,93.02
44.12242,9.20,108.68
44.13162,9.09,110.02
44.14071,8.10,123.45
44.14881,8.82,113.43
44.15763,7.96,125.67
44.16558,8.06,124.05
44.17365,8.47,118.05
44.18212,9.02,110.83
44.19114,8.63,115.83
44.19977,8.70,114.91
44.20847,8.73,114.49
44.21721,8.62,116.03
44.22583,8.67,115.37
44.23450,8.84,113.07
44.24334,8.64,115.77
44.25198,8.25,121.25
44.26022,9.19,108.83
44.26941,8.42,118.74
44.27783,9.29,107.65
44.28712,8.52,117.39
44.29564,8.65,115.60
44.30429,9.20,108.68
44.31349,8.68,115.15
44.32218,8.74,114.39
44.33092,8.14,122.89
44.33906,8.46,118.22
44.34752,8.93,112.00
44.35645,8.32,120.18
44.36477,8.97,111.45
44.37374,8.80,113.61
44.38254,8.43,118.68
44.39097,8.64,115.77
44.39961,8.55,116.98
44.40815,8.51,117.49
44.41666,7.99,125.12
44.42466,7.99,125.16
44.43265,8.83,113.23
44.44148,8.08,123.74
44.44956,8.41,118.90
44.45797,8.44,118.55
44.46641,9.02,110.83
44.47543,9.58,104.43
44.48500,8.19,122.06
44.49320,8.57,116.67
44.50177,8.17,122.33
44.50994,8.52,117.39
44.51846,9.00,111.15
44.52746,8.35,119.73
44.53581,8.93,111.98
44.54474,8.43,118.60
44.55317,8.71,114.87
44.56188,8.83,113.27
44.57071,9.06,110.32
44.57977,8.94,111.82
44.58871,8.03,124.51
44.59674,8.85,113.01
44.60559,8.78,113.90
44.61437,8.81,113.48
44.62318,8.58,116.60
44.63176,8.75,114.26
44.64051,8.81,113.48
44.64932,8.92,112.13
44.65824,8.79,113.75
44.66703,9.17,109.03
44.67621,8.69,115.08
44.68490,8.00,125.03
44.69289,9.02,110.81
44.70192,9.06,110.33
44.71098,8.94,111.85
44.71992,8.33,120.04
44.72825,9.03,110.75
44.73728,8.90,112.40
44.74618,9.27,107.88
44.75545,8.65,115.57
44.76410,8.10,123.52
44.77220,8.99,111.26
44.78119,9.10,109.94
44.79028,8.70,114.98
44.79898,8.66,115.44
44.80764,9.26,108.02
44.81690,9.14,109.45
44.82604,8.56,116.87
44.83459,9.24,108.22
44.84383,9.43,106.04
44.85326,7.95,125.80
44.86121,8.77,114.07
44.86998,9.14,109.42
44.87912,9.27,107.86
44.88839,9.24,108.23
44.89763,9.27,107.84
44.90690,9.57,104.47
44.91647,9.62,103.97
44.92609,8.67,115.28
44.93477,8.90,112.32
44.94367,8.84,113.16
44.95251,9.08,110.14
44.96159,9.56,104.58
44.97115,8.40,119.05
44.97955,9.31,107.46
44.98885,9.23,108.38
44.99808,9.97,100.27
45.00805,9.91,100.88
45.01797,9.29,107.68
45.02725,9.58,104.35
45.03684,8.97,111.54
45.04580,8.97,111.45
45.05477,9.75,102.52
45.06453,9.18,108.95
45.07371,9.24,108.19
45.08295,8.94,111.91
45.09188,9.53,104.89
45.10142,9.83,101.73
45.11125,9.53,104.98
45.12077,8.80,113.64
45.12957,8.44,118.42
45.13802,8.59,116.38
45.14661,8.91,112.22
45.15552,9.24,108.24
45.16476,9.62,103.91
45.17438,8.62,116.00
45.18301,9.75,102.59
45.19275,8.66,115.48
45.20141,9.61,104.03
45.21102,8.73,114.54
45.21976,9.39,106.45
45.22915,9.01,111.04
45.23816,9.61,104.06
45.24777,9.38,106.56
45.25715,9.26,108.01
45.26641,8.59,116.46
45.27500,9.18,108.91
45.28418,9.32,107.31
45.29350,9.52,105.03
45.30302,9.87,101.29
45.31289,8.74,114.40
45.32163,9.43,106.00
45.33106,9.19,108.80
45.34026,9.13,109.58
45.34938,9.25,108.13
45.35863,8.40,119.07
45.36703,8.91,112.19
45.37594,9.12,109.68
45.38506,9.71,103.00
45.39477,9.04,110.56
45.40381,8.90,112.36
45.41271,9.40,106.34
45.42211,8.70,114.95
45.43081,9.29,107.69
45.44010,9.36,106.84
45.44946,8.57,116.63
45.45803,9.20,108.68
45.46724,9.20,108.72
45.47643,9.14,109.36
45.48558,9.50,105.22
45.49508,8.55,117.03
45.50363,8.42,118.79
45.51204,8.50,117.60
45.52055,8.57,116.74
45.52911,8.54,117.14
45.53765,8.50,117.58
45.54616,9.29,107.70
45.55544,8.74,114.35
45.56419,9.17,109.09
45.57335,8.09,123.68
45.58144,8.35,119.76
45.58979,8.12,123.18
45.59791,8.59,116.45
45.60649,8.62,115.97
45.61512,8.61,116.15
45.62373,8.68,115.21
45.63241,9.27,107.92
45.64167,8.85,112.96
45.65052,8.73,114.58
45.65925,8.85,112.95
45.66811,8.74,114.47
45.67684,8.36,119.67
45.68520,8.90,112.37
45.69410,8.93,112.02
45.70302,9.86,101.40
45.71289,9.15,109.28
45.72204,9.23,108.36
45.73126,9.42,106.12
45.74069,9.38,106.60
45.75007,9.16,109.13
45.75923,8.37,119.47
45.76760,9.76,102.51
45.77736,9.70,103.05
45.78706,9.60,104.14
45.79666,9.27,107.91
45.80593,9.25,108.13
45.81518,8.65,115.67
45.82382,9.23,108.31
45.83306,8.89,112.55
45.84194,9.15,109.34
45.85109,9.29,107.66
45.86038,8.80,113.70
45.86917,9.00,111.16
45.87817,9.19,108.83
45.88736,8.85,113.05
45.89620,9.54,104.79
45.90575,9.01,111.01
45.91475,9.49,105.38
45.92424,9.96,100.38
45.93420,8.83,113.27
45.94303,8.43,118.69
45.95146,9.67,103.40
45.96113,9.44,105.97
45.97057,10.00,100.03
45.98056,9.49,105.36
45.99005,9.27,107.87
45.99932,9.51,105.13
46.00884,8.59,116.39
46.01743,9.34,107.10
46.02677,9.01,111.05
46.03577,8.19,122.12
46.04396,8.13,122.96
46.05209,9.25,108.14
46.06134,8.74,114.47
46.07008,8.41,118.96
46.07848,8.31,120.30
46.08679,8.23,121.53
46.09502,8.78,113.91
46.10380,9.23,108.33
46.11303,9.09,110.03
46.12212,8.38,119.36
46.13050,8.17,122.35
46.13867,8.86,112.85
46.14753,8.45,118.33
46.15599,8.37,119.49
46.16435,8.43,118.56
46.17279,8.30,120.53
46.18109,9.29,107.62
46.19038,8.55,117.00
46.19892,8.88,112.67
46.20780,8.08,123.69
46.21588,7.83,127.75
46.22371,8.67,115.38
46.23238,9.20,108.65
46.24158,8.58,116.54
46.25016,8.35,119.70
46.25852,8.31,120.27
46.26683,8.49,117.84
46.27532,9.14,109.42
46.28446,8.33,120.01
46.29279,8.15,122.75
46.30094,8.17,122.34
46.30911,9.01,110.93
46.31813,8.08,123.82
46.32620,8.19,122.12
46.33439,8.99,111.20
46.34338,8.18,122.30
46.35156,8.76,114.11
46.36032,8.46,118.16
46.36879,8.81,113.49
46.37760,7.41,134.98
46.38501,8.79,113.79
46.39380,8.53,117.21
46.40233,8.18,122.26
46.41051,8.15,122.72
46.41866,8.67,115.28
46.42733,8.20,122.00
46.43553,8.61,116.14
46.44414,8.74,114.40
46.45288,8.27,120.96
46.46115,7.91,126.37
46.46906,8.65,115.59
46.47771,8.70,114.93
46.48641,8.21,121.77
46.49462,8.43,118.61
46.50305,8.59,116.43
46.51164,8.47,118.01
46.52012,8.98,111.39
46.52909,8.38,119.28
46.53748,8.89,112.51
46.54637,8.08,123.69
46.55445,8.41,118.98
46.56286,9.18,108.91
46.57204,8.08,123.81
46.58011,8.57,116.65
46.58869,8.44,118.54
46.59712,8.88,112.56
46.60601,8.11,123.37
46.61411,9.04,110.67
46.62315,8.42,118.71
46.63157,7.72,129.61
46.63929,8.32,120.25
46.64760,8.85,113.00
46.65645,8.13,122.95
46.66459,8.34,119.92
46.67293,9.37,106.74
46.68229,9.09,109.99
46.69139,9.15,109.31
46.70053,9.20,108.66
46.70974,9.86,101.44
46.71960,8.54,117.14
46.72813,7.95,125.81
46.73608,8.57,116.65
46.74465,8.65,115.65
46.75330,8.17,122.45
46.76147,8.86,112.88
46.77033,8.40,118.98
46.77873,9.09,110.07
46.78782,8.69,115.08
46.79651,8.87,112.76
46.80538,7.52,132.96
46.81290,8.77,114.00
46.82167,8.83,113.27
46.83050,9.74,102.72
46.84023,8.99,111.21
46.84922,8.82,113.40
46.85804,8.40,119.07
46.86644,8.29,120.58
46.87473,8.47,118.10
46.88320,8.72,114.74
46.89192,7.78,128.57
46.89969,8.17,122.36
46.90787,9.16,109.23
46.91702,8.15,122.68
46.92517,8.35,119.81
46.93352,8.56,116.79
46.94208,8.40,119.05
46.95048,8.70,114.99
46.95918,8.54,117.04
46.96772,8.98,111.36
46.97670,7.73,129.40
46.98443,7.76,128.79
46.99220,8.61,116.08
47.00081,7.81,127.97
47.00862,9.00,111.13
47.01762,8.29,120.59
47.02592,8.28,120.76
47.03420,8.16,122.55
47.04236,8.21,121.77
47.05057,8.48,117.96
47.05905,8.05,124.26
47.06709,7.64,130.83
47.07474,8.20,121.94
47.08294,8.81,113.52
47.09175,8.31,120.37
47.10005,7.90,126.53
47.10796,8.49,117.72
47.11645,8.20,121.92
47.12465,8.81,113.55
47.13346,8.03,124.50
47.14149,8.11,123.32
47.14960,8.27,120.93
47.15787,8.39,119.14
47.16626,8.07,123.86
47.17434,7.92,126.31
47.18225,8.53,117.17
47.19079,8.45,118.31
47.19924,8.36,119.66
47.20760,8.38,119.31
47.21598,7.95,125.75
47.22393,7.24,138.06
47.23117,8.06,124.12
47.23923,8.17,122.40
47.24740,8.89,112.50
47.25629,8.18,122.23
47.26447,7.71,129.66
47.27218,8.50,117.62
47.28069,8.14,122.79
47.28883,8.22,121.70
47.29705,8.84,113.12
47.30589,7.81,128.00
